detail_id,transaction_id,item_id,quantity,price,payment_date,customer_id,customer_name,registration_date,email,gender,age,birth,pref,item_name,item_price,calculated_price,payment_month
4665,T0000004939,S001,3,150000,2024-08-18 09:03:51,YZ######,鈴木 春香,2022-06-09 19:15:05,yumikosato@gmail.com,M,50,1992/10/05,香川県,PC-A,50000,150000,202408
4666,T0000005563,S004,1,180000,2024-05-22 02:56:17,vW######,加藤 修平,2025-01-28 13:36:07,chiyomatsumoto@yamaguchi.com,F,59,1977/07/31,福岡県,PC-D,180000,180000,202405
4667,T0000002963,S001,1,50000,2024-10-03 20:04:36,tP######,池田 美加子,2023-10-26 17:41:28,maayanakamura@kimura.com,M,23,1961/07/28,山口県,PC-A,50000,50000,202410
4668,T0000004529,S003,4,480000,2024-05-28 05:59:24,NH######,森 あすか,2024-10-12 06:40:36,kazuyamori@yamashita.jp,F,37,1962/03/17,千葉県,PC-C,120000,480000,202405
4669,T0000005674,S003,2,240000,2024-12-12 02:06:25,Jp######,中村 亮介,2022-06-04 04:03:45,ihashimoto@hotmail.com,F,78,1959/07/01,秋田県,PC-C,120000,240000,202412
4670,T0000006200,S004,3,540000,2024-11-12 20:33:26,lz######,阿部 加奈,2023-06-28 14:58:21,nnakamura@gmail.com,F,61,2007/02/16,三重県,PC-D,180000,540000,202411
4671,T0000005059,S004,3,540000,2025-02-28 16:44:33,cV######,橋本 康弘,2024-12-09 08:07:52,maayaito@hotmail.com,F,74,1957/06/15,熊本県,PC-D,180000,540000,202502
4672,T0000000976,S004,2,360000,2024-11-05 23:10:46,qK######,長谷川 翼,2022-08-02 02:18:42,yamamotoyuki@yahoo.com,F,20,1946/12/08,宮城県,PC-D,180000,360000,202411
4673,T0000003364,S002,4,340000,2024-06-17 21:41:56,dt######,青木 里佳,2022-07-20 22:49:37,nsaito@gmail.com,M,31,1967/07/07,福島県,PC-B,85000,340000,202406
4674,T0000000045,S001,4,200000,2024-04-02 06:59:20,TH######,伊藤 香織,2024-05-13 03:53:13,maayahayashi@sato.com,M,38,1966/09/07,福岡県,PC-A,50000,200000,202404
4675,T0000001193,S003,1,120000,2024-04-09 12:20:24,BE######,田中 裕太,2022-12-21 21:58:14,naokiendo@yahoo.com,M,23,1959/06/18,静岡県,PC-C,120000,120000,202404
4676,T0000003342,S001,2,100000,2024-11-15 22:09:24,lZ######,中村 浩,2023-06-22 06:13:28,qfukuda@hotmail.com,M,22,1968/03/10,新潟県,PC-A,50000,100000,202411
4677,T0000004512,S001,2,100000,2024-12-27 14:39:06,Rd######,藤井 晃,2024-02-20 11:31:18,mikako90@yahoo.com,F,66,2006/04/17,沖縄県,PC-A,50000,100000,202412
4678,T0000004943,S001,3,150000,2024-04-14 12:37:30,vX######,岡本 亮介,2023-10-08 05:40:17,rikaishii@hotmail.com,M,37,1976/07/31,佐賀県,PC-A,50000,150000,202404
4679,T0000006282,S004,2,360000,2024-10-03 12:59:05,SK######,青木 治,2023-03-17 17:53:47,unakamura@hotmail.com,M,67,1966/09/30,秋田県,PC-D,180000,360000,202410
4680,T0000000246,S004,1,180000,2024-11-02 00:16:48,ot######,高橋 治,2023-08-16 06:29:46,ryoheiyamamoto@gmail.com,M,43,1972/06/27,静岡県,PC-D,180000,180000,202411
4681,T0000003219,S003,2,240000,2025-02-28 19:26:21,Wi######,阿部 康弘,2022-10-29 15:02:03,hanakotanaka@watanabe.jp,M,34,1978/06/02,新潟県,PC-C,120000,240000,202502
4682,T0000004325,S003,3,360000,2024-07-15 19:19:01,nc######,佐藤 学,2023-04-03 17:54:52,maayahayashi@sato.org,M,27,2004/09/09,徳島県,PC-C,120000,360000,202407
4683,T0000000791,S003,1,120000,2024-07-05 07:46:07,pG######,青木 美加子,2022-06-17 00:31:19,wnakamura@shimizu.org,M,63,1987/07/22,茨城県,PC-C,120000,120000,202407
4684,T0000000636,S001,3,150000,2025-01-24 17:18:16,gI######,渡辺 亮介,2024-07-06 15:19:08,akemi32@gmail.com,M,19,1953/09/02,福井県,PC-A,50000,150000,202501
4685,T0000003775,S004,2,360000,2024-04-24 15:24:31,Wp######,高橋 七夏,2024-06-19 10:21:22,satoyoko@watanabe.com,F,31,2004/09/11,鳥取県,PC-D,180000,360000,202404
4686,T0000002421,S002,4,340000,2025-01-08 15:10:18,Xe######,高橋 健一,2023-01-17 16:59:36,watanabetakuma@inoue.jp,F,76,1988/09/25,埼玉県,PC-B,85000,340000,202501
4687,T0000004833,S001,2,100000,2024-12-11 08:30:24,OA######,斎藤 稔,2023-10-14 05:45:39,yoichi51@yahoo.com,M,58,1980/11/01,栃木県,PC-A,50000,100000,202412
4688,T0000001088,S005,2,420000,2024-08-07 15:04:30,nn######,石川 洋介,2024-07-27 13:46:05,minoru32@kato.jp,M,24,1970/04/25,栃木県,PC-E,210000,420000,202408
4689,T0000004183,S001,3,150000,2024-09-13 16:27:07,lT######,森 英樹,2022-03-19 02:35:57,yumiko18@hotmail.com,M,44,1952/08/29,群馬県,PC-A,50000,150000,202409
4690,T0000003159,S004,4,720000,2024-03-07 07:58:18,fN######,佐々木 さゆり,2024-02-25 17:54:35,kanasato@hotmail.com,M,20,1986/04/11,三重県,PC-D,180000,720000,202403
4691,T0000000712,S005,2,420000,2024-08-22 06:37:02,tm######,田中 美加子,2024-09-05 16:00:41,watanabeyuta@yahoo.com,M,75,1969/07/25,京都府,PC-E,210000,420000,202408
4692,T0000005845,S001,1,50000,2024-12-17 14:06:08,YZ######,鈴木 春香,2022-06-09 19:15:05,yumikosato@gmail.com,M,50,1992/10/05,香川県,PC-A,50000,50000,202412
4693,T0000005323,S004,1,180000,2024-05-27 01:56:12,Tj######,小林 拓真,2024-08-04 03:51:52,inoueakemi@gmail.com,F,37,1950/07/02,群馬県,PC-D,180000,180000,202405
4694,T0000006032,S004,3,540000,2024-11-23 06:07:47,jL######,藤田 陽子,2023-04-23 03:40:13,satoyuki@yahoo.com,F,21,1945/03/08,岩手県,PC-D,180000,540000,202411
4695,T0000005501,S002,3,255000,2024-10-11 01:08:28,Fk######,山崎 直人,2023-01-24 10:18:38,yyamada@yahoo.com,F,49,1945/10/26,長野県,PC-B,85000,255000,202410
4696,T0000004696,S001,4,200000,2024-06-07 03:07:59,kP######,加藤 直子,2023-11-15 04:30:49,fikeda@nakajima.com,F,35,1986/06/28,熊本県,PC-A,50000,200000,202406
4697,T0000005595,S004,3,540000,2025-01-18 03:45:05,tg######,小川 七夏,2024-05-30 11:03:25,katoshota@hotmail.com,M,20,1965/12/26,熊本県,PC-D,180000,540000,202501
4698,T0000003644,S003,4,480000,2024-06-04 23:12:07,ov######,渡辺 幹,2022-08-25 10:59:34,satonaoko@ogawa.jp,F,64,1999/07/31,岐阜県,PC-C,120000,480000,202406
4699,T0000003890,S004,2,360000,2025-03-04 17:20:17,xC######,佐々木 結衣,2023-06-06 10:03:39,ishikawatsubasa@gmail.com,F,30,1964/03/29,石川県,PC-D,180000,360000,202503
4700,T0000002586,S002,1,85000,2024-10-28 14:08:11,hl######,藤原 知実,2024-03-22 16:35:45,isuzuki@abe.jp,M,37,1947/11/07,徳島県,PC-B,85000,85000,202410
4701,T0000004309,S004,1,180000,2025-02-25 03:40:02,mE######,青木 里佳,2025-01-17 14:42:05,ahasegawa@gmail.com,M,36,1950/09/18,大阪府,PC-D,180000,180000,202502
4702,T0000006217,S001,1,50000,2024-11-01 11:40:33,cq######,山本 七夏,2024-04-21 00:34:32,kanaito@yahoo.com,F,66,1983/02/01,栃木県,PC-A,50000,50000,202411
4703,T0000002108,S001,3,150000,2024-10-26 04:32:57,jR######,山本 あすか,2024-05-13 02:32:17,fyamamoto@sato.net,F,64,1973/10/01,鳥取県,PC-A,50000,150000,202410
4704,T0000004793,S005,3,630000,2025-01-14 12:18:55,uN######,高橋 亮介,2022-12-21 07:20:31,whayashi@kobayashi.com,M,48,1944/05/03,宮崎県,PC-E,210000,630000,202501
4705,T0000003614,S001,2,100000,2024-07-21 19:08:15,Rj######,小林 春香,2022-12-01 06:11:18,zito@yamamoto.jp,M,58,1958/11/08,静岡県,PC-A,50000,100000,202407
4706,T0000001242,S005,3,630000,2024-11-15 12:05:15,Ie######,阿部 結衣,2022-06-09 13:09:25,rika99@takahashi.jp,M,35,1994/10/09,和歌山県,PC-E,210000,630000,202411
4707,T0000002059,S003,4,480000,2024-04-19 14:31:25,JW######,橋本 明美,2022-05-20 06:18:34,hanakofujiwara@gmail.com,M,30,1964/02/03,富山県,PC-C,120000,480000,202404
4708,T0000003486,S002,1,85000,2024-12-21 12:42:51,Xh######,松本 陽一,2023-10-06 07:43:19,katokyosuke@yahoo.com,M,26,2007/02/22,沖縄県,PC-B,85000,85000,202412
4709,T0000006175,S003,2,240000,2024-10-21 07:04:17,Rq######,小林 幹,2025-01-18 08:07:22,tanakahideki@goto.com,M,53,1962/08/06,広島県,PC-C,120000,240000,202410
4710,T0000005279,S005,4,840000,2024-07-29 23:03:38,Uj######,三浦 さゆり,2023-03-22 07:22:42,tsubasafujita@tanaka.jp,M,31,1956/09/26,三重県,PC-E,210000,840000,202407
4711,T0000005096,S004,4,720000,2024-07-24 13:58:29,PX######,清水 浩,2023-03-04 06:02:12,chiyotanaka@yahoo.com,F,25,1981/12/29,栃木県,PC-D,180000,720000,202407
4712,T0000004332,S004,3,540000,2024-11-10 15:58:07,RU######,後藤 翔太,2024-10-27 03:37:40,dmatsumoto@kato.jp,M,43,2006/03/11,徳島県,PC-D,180000,540000,202411
4713,T0000003810,S003,3,360000,2024-06-10 11:18:47,mm######,佐藤 聡太郎,2025-01-27 20:05:00,winoue@yamazaki.com,F,50,1973/03/31,茨城県,PC-C,120000,360000,202406
4714,T0000005300,S004,1,180000,2024-12-20 04:54:09,vX######,岡本 亮介,2023-10-08 05:40:17,rikaishii@hotmail.com,M,37,1976/07/31,佐賀県,PC-D,180000,180000,202412
4715,T0000003900,S005,2,420000,2024-03-19 04:22:59,wO######,高橋 直子,2024-09-30 03:26:24,yumikoinoue@sato.com,M,34,1967/10/03,北海道,PC-E,210000,420000,202403
4716,T0000002605,S002,4,340000,2025-01-08 07:27:49,AW######,佐藤 太郎,2022-06-20 04:09:22,rika36@sato.jp,F,37,1988/02/17,島根県,PC-B,85000,340000,202501
4717,T0000005577,S001,3,150000,2024-11-04 01:21:45,gk######,池田 花子,2023-10-23 18:28:36,vhashimoto@hashimoto.jp,M,39,1991/04/23,神奈川県,PC-A,50000,150000,202411
4718,T0000005199,S005,3,630000,2024-05-18 02:37:49,Ny######,長谷川 あすか,2022-04-07 23:02:39,kyosuke91@yahoo.com,F,71,1952/10/03,高知県,PC-E,210000,630000,202405
4719,T0000004742,S005,2,420000,2025-01-20 09:55:17,ZG######,鈴木 智也,2023-04-14 11:51:28,xhayashi@sato.jp,F,72,1996/04/05,栃木県,PC-E,210000,420000,202501
4720,T0000003034,S001,2,100000,2024-07-06 21:38:09,vy######,中川 聡太郎,2024-06-17 19:58:50,yuiaoki@kimura.com,F,25,1955/05/19,岩手県,PC-A,50000,100000,202407
4721,T0000004568,S001,3,150000,2024-08-04 05:32:03,yU######,山口 香織,2024-01-11 21:54:39,yui62@yamaguchi.com,M,29,1967/09/11,山形県,PC-A,50000,150000,202408
4722,T0000004207,S002,3,255000,2024-04-25 02:12:50,cM######,小川 里佳,2022-08-15 11:15:54,atsushi60@yahoo.com,M,79,2003/07/06,群馬県,PC-B,85000,255000,202404
4723,T0000004051,S002,1,85000,2024-07-21 17:55:48,Xp######,松本 零,2024-03-02 11:57:44,maayakimura@saito.com,F,73,1960/07/23,静岡県,PC-B,85000,85000,202407
4724,T0000003363,S002,2,170000,2024-11-25 09:40:20,XT######,井上 直樹,2024-04-10 22:16:52,kana72@kato.jp,M,25,1966/07/27,高知県,PC-B,85000,170000,202411
4725,T0000004021,S004,4,720000,2024-06-02 03:14:58,SD######,吉田 涼平,2023-08-06 04:33:16,mituru68@yahoo.com,F,42,1981/05/31,山梨県,PC-D,180000,720000,202406
4726,T0000001845,S005,3,630000,2024-08-19 19:09:16,vH######,山下 裕太,2022-11-24 20:30:37,kazuya26@hotmail.com,M,67,1981/05/16,栃木県,PC-E,210000,630000,202408
4727,T0000005750,S001,3,150000,2024-10-01 09:27:22,yU######,山口 香織,2024-01-11 21:54:39,yui62@yamaguchi.com,M,29,1967/09/11,山形県,PC-A,50000,150000,202410
4728,T0000000382,S005,3,630000,2024-03-08 00:33:27,TH######,伊藤 香織,2024-05-13 03:53:13,maayahayashi@sato.com,M,38,1966/09/07,福岡県,PC-E,210000,630000,202403
4729,T0000004112,S005,3,630000,2024-12-22 17:24:10,qM######,山下 学,2023-10-10 16:16:46,osamuikeda@hotmail.com,F,56,2006/05/03,香川県,PC-E,210000,630000,202412
4730,T0000004588,S002,1,85000,2024-06-27 10:30:20,HQ######,加藤 幹,2025-02-01 02:23:45,maiyamada@kato.net,F,51,1984/03/05,東京都,PC-B,85000,85000,202406
4731,T0000003810,S002,2,170000,2024-06-10 11:18:47,mm######,佐藤 聡太郎,2025-01-27 20:05:00,winoue@yamazaki.com,F,50,1973/03/31,茨城県,PC-B,85000,170000,202406
4732,T0000001896,S005,3,630000,2024-07-25 01:52:24,jM######,松本 陽一,2022-05-05 13:38:17,rika15@yahoo.com,M,75,1994/07/30,石川県,PC-E,210000,630000,202407
4733,T0000001509,S002,2,170000,2025-02-14 03:31:43,zF######,岡本 翔太,2022-04-01 06:24:00,nanami33@yahoo.com,F,73,2006/11/23,香川県,PC-B,85000,170000,202502
4734,T0000004212,S004,4,720000,2024-05-25 18:11:49,Zo######,山本 翔太,2023-11-10 02:03:10,tanakatsubasa@yahoo.com,M,40,1994/04/12,和歌山県,PC-D,180000,720000,202405
4735,T0000001578,S001,4,200000,2025-02-27 11:57:13,VU######,山崎 加奈,2024-11-19 07:11:31,sotaroogawa@takahashi.com,F,56,1994/10/18,岩手県,PC-A,50000,200000,202502
4736,T0000000879,S005,4,840000,2024-09-22 22:57:29,se######,渡辺 亮介,2022-05-01 15:56:07,tsasaki@hotmail.com,M,66,1988/03/16,秋田県,PC-E,210000,840000,202409
4737,T0000002162,S001,4,200000,2025-02-28 03:52:59,wO######,高橋 直子,2024-09-30 03:26:24,yumikoinoue@sato.com,M,34,1967/10/03,北海道,PC-A,50000,200000,202502
4738,T0000005914,S004,2,360000,2024-06-22 02:07:00,NB######,木村 舞,2022-09-23 13:41:07,atsushi87@gmail.com,F,19,1996/12/10,鳥取県,PC-D,180000,360000,202406
4739,T0000001572,S002,4,340000,2024-07-13 11:53:01,AJ######,中村 さゆり,2023-05-20 17:00:47,kumiko15@yahoo.com,F,21,1994/08/21,奈良県,PC-B,85000,340000,202407
4740,T0000001648,S003,4,480000,2025-03-03 12:05:13,bR######,佐藤 稔,2025-02-26 13:11:22,mituru72@fujita.com,M,22,1959/05/31,滋賀県,PC-C,120000,480000,202503
4741,T0000004739,S004,3,540000,2024-06-26 02:17:38,dL######,遠藤 翔太,2024-11-17 01:10:20,taichi10@gmail.com,M,53,1960/01/01,高知県,PC-D,180000,540000,202406
4742,T0000001359,S003,3,360000,2024-09-05 23:33:34,UH######,山田 太郎,2024-09-16 22:58:00,ishikawataichi@hotmail.com,F,76,1996/05/24,栃木県,PC-C,120000,360000,202409
4743,T0000004431,S001,3,150000,2024-05-10 11:18:11,Of######,山本 里佳,2024-01-05 23:03:52,byamaguchi@nakagawa.org,F,43,1967/10/07,大分県,PC-A,50000,150000,202405
4744,T0000002969,S005,1,210000,2024-08-17 02:22:04,vm######,佐藤 さゆり,2023-10-27 09:33:17,maedaakemi@shimizu.jp,M,45,1971/09/08,熊本県,PC-E,210000,210000,202408
4745,T0000003960,S002,3,255000,2024-03-30 05:10:15,jm######,田中 裕太,2023-11-29 06:16:26,hanakoota@yahoo.com,M,56,2006/03/26,静岡県,PC-B,85000,255000,202403
4746,T0000003811,S004,4,720000,2025-01-19 05:14:48,Fu######,伊藤 京助,2023-11-01 12:22:45,aogawa@gmail.com,F,77,1946/05/09,岐阜県,PC-D,180000,720000,202501
4747,T0000004242,S002,2,170000,2024-10-27 03:57:25,pd######,清水 晃,2023-04-05 18:47:50,ttakahashi@gmail.com,F,79,1982/03/11,神奈川県,PC-B,85000,170000,202410
4748,T0000004217,S003,4,480000,2025-02-12 15:41:27,nz######,田中 健一,2025-02-02 08:23:13,fujiwarajun@gmail.com,F,39,1988/03/01,鹿児島県,PC-C,120000,480000,202502
4749,T0000000080,S003,2,240000,2024-09-25 14:19:37,kY######,中川 修平,2024-06-11 09:04:13,satoyui@gmail.com,M,19,1996/02/29,栃木県,PC-C,120000,240000,202409
4750,T0000002732,S005,4,840000,2024-11-06 11:51:07,pE######,岡田 美加子,2023-10-26 07:10:02,reisakamoto@kato.com,M,40,1994/08/24,福島県,PC-E,210000,840000,202411
4751,T0000002709,S003,1,120000,2024-04-29 05:04:15,Ym######,坂本 あすか,2023-05-11 20:55:57,bishii@gmail.com,M,39,1958/05/10,神奈川県,PC-C,120000,120000,202404
4752,T0000002422,S005,3,630000,2025-01-23 06:36:51,LM######,中村 美加子,2022-11-01 18:25:45,tanakakenichi@sasaki.jp,M,34,2005/03/18,京都府,PC-E,210000,630000,202501
4753,T0000003641,S004,4,720000,2024-04-01 08:08:30,AJ######,中村 さゆり,2023-05-20 17:00:47,kumiko15@yahoo.com,F,21,1994/08/21,奈良県,PC-D,180000,720000,202404
4754,T0000006206,S005,3,630000,2024-10-09 21:11:16,Vo######,田中 充,2024-06-08 09:34:19,jsuzuki@hotmail.com,M,67,1982/07/09,岐阜県,PC-E,210000,630000,202410
4755,T0000004599,S003,1,120000,2025-02-23 06:08:54,vy######,中川 聡太郎,2024-06-17 19:58:50,yuiaoki@kimura.com,F,25,1955/05/19,岩手県,PC-C,120000,120000,202502
4756,T0000000667,S001,1,50000,2024-07-06 07:13:52,gC######,坂本 充,2023-04-17 23:02:59,nanami60@yoshida.jp,F,31,1996/07/21,新潟県,PC-A,50000,50000,202407
4757,T0000002496,S005,3,630000,2024-12-16 22:16:45,Wb######,後藤 春香,2023-01-14 01:37:42,kaoriishii@gmail.com,F,69,1997/05/30,愛知県,PC-E,210000,630000,202412
4758,T0000003499,S002,3,255000,2025-01-29 17:56:25,TH######,伊藤 香織,2024-05-13 03:53:13,maayahayashi@sato.com,M,38,1966/09/07,福岡県,PC-B,85000,255000,202501
4759,T0000003498,S001,2,100000,2024-04-05 03:44:24,mO######,高橋 あすか,2022-11-05 15:13:22,kimurakana@suzuki.jp,M,26,1981/10/20,高知県,PC-A,50000,100000,202404
4760,T0000001444,S005,3,630000,2024-12-15 02:25:43,yN######,渡辺 翼,2024-04-05 17:21:22,ayoshida@hotmail.com,F,68,1951/09/23,山形県,PC-E,210000,630000,202412
4761,T0000001345,S002,3,255000,2025-03-02 16:10:17,wh######,鈴木 裕樹,2023-07-05 21:12:34,suzukihiroshi@hotmail.com,F,57,1975/05/22,愛媛県,PC-B,85000,255000,202503
4762,T0000001189,S001,2,100000,2024-05-29 23:45:03,yw######,井上 修平,2024-03-14 06:01:48,yamamotojun@gmail.com,F,70,1998/01/15,鹿児島県,PC-A,50000,100000,202405
4763,T0000005716,S005,4,840000,2024-08-14 00:45:36,ij######,西村 春香,2024-11-01 21:18:25,mikisato@mori.jp,F,34,1987/05/03,神奈川県,PC-E,210000,840000,202408
4764,T0000006076,S004,2,360000,2024-05-06 08:23:53,rC######,山田 治,2023-09-02 00:48:16,sayuri46@gmail.com,F,62,1981/07/13,岩手県,PC-D,180000,360000,202405
4765,T0000005768,S002,4,340000,2025-02-15 14:45:51,xw######,高橋 稔,2023-06-15 05:12:03,yuinakamura@endo.com,M,19,1948/09/26,滋賀県,PC-B,85000,340000,202502
4766,T0000006604,S004,4,720000,2025-01-25 00:02:06,xJ######,近藤 直人,2022-10-24 00:10:47,naoko04@hotmail.com,M,37,1990/01/03,北海道,PC-D,180000,720000,202501
4767,T0000000458,S003,4,480000,2024-04-07 02:43:16,SP######,山本 陽子,2024-05-19 17:33:58,uyamaguchi@yahoo.com,M,37,1999/02/06,愛媛県,PC-C,120000,480000,202404
4768,T0000001212,S005,2,420000,2024-08-10 16:25:53,Qw######,佐藤 里佳,2023-08-11 13:03:26,ishiiyosuke@fujita.net,F,62,2006/01/09,群馬県,PC-E,210000,420000,202408
4769,T0000004559,S005,2,420000,2024-10-02 02:24:10,UW######,加藤 直子,2023-03-28 09:31:23,yasuhiro78@shimizu.com,M,22,1990/11/26,群馬県,PC-E,210000,420000,202410
4770,T0000000911,S002,1,85000,2024-09-20 12:14:07,sR######,田中 智也,2024-06-18 13:32:40,takumamaeda@tanaka.org,F,18,1964/02/26,山形県,PC-B,85000,85000,202409
4771,T0000006522,S005,4,840000,2024-07-06 22:31:24,IZ######,鈴木 美加子,2022-04-15 03:45:37,iokada@gmail.com,M,64,1989/06/22,福岡県,PC-E,210000,840000,202407
4772,T0000001025,S003,2,240000,2024-08-08 03:01:12,xf######,高橋 篤司,2023-03-14 08:07:17,iyamashita@ito.jp,M,64,1983/03/08,愛知県,PC-C,120000,240000,202408
4773,T0000002411,S005,1,210000,2024-11-14 11:36:07,lY######,森 直子,2023-10-24 01:03:44,naokotanaka@gmail.com,M,52,1987/02/15,新潟県,PC-E,210000,210000,202411
4774,T0000000071,S001,4,200000,2024-07-28 14:24:10,rL######,斎藤 あすか,2024-09-27 17:00:07,bishii@gmail.com,F,34,1953/05/13,高知県,PC-A,50000,200000,202407
4775,T0000005546,S004,2,360000,2024-10-26 15:32:31,ae######,鈴木 春香,2023-11-03 13:50:33,mikiyamaguchi@matsuda.com,F,18,1976/03/05,静岡県,PC-D,180000,360000,202410
4776,T0000002685,S003,2,240000,2024-10-19 20:59:35,qt######,村上 和也,2024-10-26 00:47:10,satomi69@yahoo.com,M,64,1978/05/31,三重県,PC-C,120000,240000,202410
4777,T0000001193,S003,2,240000,2024-04-09 12:20:24,BE######,田中 裕太,2022-12-21 21:58:14,naokiendo@yahoo.com,M,23,1959/06/18,静岡県,PC-C,120000,240000,202404
4778,T0000001848,S004,3,540000,2024-10-24 00:01:41,PL######,木村 七夏,2024-08-28 22:07:04,sayuri21@yahoo.com,M,32,1964/04/02,香川県,PC-D,180000,540000,202410
4779,T0000002384,S004,1,180000,2024-04-27 20:56:34,Jp######,中村 亮介,2022-06-04 04:03:45,ihashimoto@hotmail.com,F,78,1959/07/01,秋田県,PC-D,180000,180000,202404
4780,T0000002022,S003,2,240000,2024-12-22 22:20:07,fp######,藤田 聡太郎,2024-11-22 15:16:48,katohanako@kato.com,F,34,1994/03/09,神奈川県,PC-C,120000,240000,202412
4781,T0000006338,S004,3,540000,2024-06-29 19:02:15,LX######,西村 健一,2022-03-28 14:08:38,reifujita@gmail.com,F,54,1961/10/17,福島県,PC-D,180000,540000,202406
4782,T0000003741,S002,1,85000,2025-02-20 18:26:10,uW######,加藤 さゆり,2023-02-25 18:24:15,anakamura@gmail.com,M,60,1953/03/28,新潟県,PC-B,85000,85000,202502
4783,T0000005107,S004,1,180000,2024-12-10 22:42:22,fW######,林 翼,2023-03-31 05:14:33,mituru42@kobayashi.com,F,57,1987/01/02,宮崎県,PC-D,180000,180000,202412
4784,T0000004748,S001,3,150000,2025-01-31 00:30:27,mr######,田中 淳,2023-06-24 00:25:20,osamumatsuda@murakami.com,M,58,1963/05/31,鳥取県,PC-A,50000,150000,202501
4785,T0000001298,S001,1,50000,2024-08-09 06:14:30,Fq######,坂本 零,2023-02-26 08:03:48,yuinakamura@gmail.com,F,29,1961/12/13,愛媛県,PC-A,50000,50000,202408
4786,T0000004102,S002,3,255000,2025-01-31 02:16:05,uv######,渡辺 零,2022-04-14 15:05:58,ogawamiki@hotmail.com,M,61,1946/08/22,徳島県,PC-B,85000,255000,202501
4787,T0000000904,S004,4,720000,2024-09-27 21:51:04,tN######,藤田 太郎,2022-08-08 19:02:55,qnakamura@yahoo.com,F,19,2005/08/05,香川県,PC-D,180000,720000,202409
4788,T0000003026,S001,2,100000,2024-11-16 22:56:22,aH######,吉田 太一,2024-12-02 05:38:20,ryohei81@yahoo.com,M,74,1964/06/07,鹿児島県,PC-A,50000,100000,202411
4789,T0000002028,S005,3,630000,2024-08-10 14:32:31,cm######,西村 陽一,2022-07-11 10:17:49,matsumotokana@gmail.com,F,77,1998/05/22,福島県,PC-E,210000,630000,202408
4790,T0000006709,S004,1,180000,2024-08-21 16:47:11,mg######,中村 舞,2023-12-21 15:28:55,sshimizu@gmail.com,F,44,1997/07/05,徳島県,PC-D,180000,180000,202408
4791,T0000004711,S002,1,85000,2024-05-19 02:46:42,BW######,田中 拓真,2023-10-18 00:57:03,vsato@matsumoto.com,M,77,1963/05/09,兵庫県,PC-B,85000,85000,202405
4792,T0000005969,S004,4,720000,2024-05-09 12:26:29,Nc######,伊藤 英樹,2022-05-01 17:10:52,taro01@gmail.com,F,57,1982/10/08,福岡県,PC-D,180000,720000,202405
